 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS,FGM,FGA,FGM PG,FGA PG,FG%,GP RANK,W RANK,L RANK,MIN RANK,OFFRTG RANK,DEFRTG RANK,NETRTG RANK,AST% RANK,AST/TO RANK,AST Ratio RANK,OREB% RANK,DREB% RANK,REB% RANK,TO Ratio RANK,eFG% RANK,TS% RANK,USG% RANK,PACE RANK,PIE RANK,FGM RANK,FGA RANK,FGM PG RANK,FGA PG RANK,FG% RANK
441,Ronald Holland II,DET,20,2,1,1,19.4,122.6,119.8,2.9,12.9,1.00,18.2,2.4,5.6,3.8,18.2,58.3,58.1,18.2,102.06,4.0,84
442,Duop Reath,POR,29,2,1,1,10.3,106.3,127.5,-21.2,8.3,1.00,7.7,6.7,10.5,8.2,7.7,50.0,48.1,19.4,115.53,4.0,48
443,Yang Hansen,POR,20,2,1,1,19.2,117.2,116.1,1.1,6.7,0.29,8.3,8.3,11.6,10.1,29.2,61.5,67.8,21.6,112.65,4.0,93
444,GG Jackson,MEM,20,3,0,3,15.5,87.4,112.9,-25.5,5.0,0.20,3.1,1.7,18.4,9.3,15.6,50.0,45.0,27.0,105.25,3.9,103
445,Svi Mykhailiuk,UTA,28,3,0,3,18.3,110.5,123.3,-12.7,10.5,0.57,15.4,5.7,3.8,4.8,26.9,53.3,53.3,16.9,100.42,3.9,114
446,Vladislav Goldin,MIA,24,2,0,2,9.7,106.7,129.5,-22.9,0.0,0.00,0.0,4.0,15.4,9.8,50.0,50.0,50.0,6.9,110.39,3.8,45
447,Dain Dainja,MIA,23,2,0,2,7.8,120.0,124.1,-4.1,0.0,0.00,0.0,16.7,13.3,14.8,30.0,75.0,67.8,27.8,90.84,3.8,30
448,Luguentz Dort,OKC,26,1,1,0,17.8,111.9,95.3,16.6,7.7,1.00,9.1,9.5,5.9,7.9,9.1,38.9,42.4,21.7,114.93,3.8,42
449,Alex Len,NYK,32,2,1,1,9.1,105.0,117.9,-12.9,9.1,0.50,12.5,7.1,12.5,10.0,25.0,66.7,73.5,16.3,104.37,3.7,40
450,Baylor Scheierman,BOS,25,3,2,1,20.1,104.5,98.5,6.0,26.3,1.00,20.0,7.1,13.0,10.1,20.0,29.6,37.1,25.2,107.40,3.6,133
451,Andrew Wiggins,MIA,30,4,0,4,18.5,92.9,108.3,-15.4,7.7,1.00,7.1,1.1,3.5,2.3,7.1,44.1,44.7,20.5,109.03,3.5,168
452,Draymond Green,GSW,35,3,2,1,17.5,109.2,111.5,-2.3,25.0,1.22,33.3,2.0,7.3,4.8,27.3,50.0,50.5,16.9,110.49,3.5,120
453,Noa Essengue,CHI,18,3,2,1,14.5,127.1,104.3,22.8,7.5,1.00,13.0,6.8,7.7,7.2,13.0,37.5,44.5,16.9,104.60,3.5,96
454,Jaden Hardy,DAL,23,3,2,1,18.2,105.0,100.8,4.2,11.8,0.50,9.1,3.6,12.1,8.2,18.2,43.5,46.4,28.2,104.30,3.4,119
455,Jamaree Bouyea,MIL,26,3,3,0,9.6,98.3,79.3,19.0,23.5,4.00,23.5,0.0,8.6,4.7,5.9,25.0,25.0,20.0,98.45,3.3,60
456,Rasheer Fleming,PHX,21,3,2,1,12.2,85.0,101.2,-16.2,4.8,1.00,8.3,2.2,5.9,3.8,8.3,38.9,40.5,11.7,105.43,3.3,80
457,Klay Thompson,DAL,35,3,2,1,16.3,94.7,106.3,-11.6,3.1,0.50,3.6,0.0,7.9,4.1,7.1,43.8,45.8,21.3,110.20,3.2,113
458,Donovan Clingan,POR,21,2,1,1,14.4,100.0,100.0,0.0,5.3,0.50,8.3,27.5,13.3,21.4,16.7,37.5,33.8,13.3,103.11,3.2,62
459,Jericho Sims,MIL,26,3,3,0,15.0,91.9,93.8,-1.8,9.7,1.00,33.3,2.3,13.3,8.7,33.3,0.0,18.1,5.8,104.04,3.2,99
460,Bronny James,LAL,21,3,1,2,20.9,96.9,100.0,-3.1,18.2,0.75,15.4,4.5,8.6,6.6,20.5,25.0,40.3,22.8,100.83,3.1,131
461,Brice Williams,DET,24,2,1,1,12.0,110.4,108.3,2.1,5.9,1.00,8.3,0.0,4.5,2.1,8.3,25.0,41.0,18.0,96.00,3.1,48
462,Keon Ellis,SAC,25,2,0,2,12.2,105.2,138.6,-33.4,6.3,0.50,10.0,0.0,8.0,4.3,20.0,58.3,61.0,13.6,113.42,3.0,58
463,Nolan Traore,BKN,19,3,2,1,17.5,118.9,100.9,17.9,15.4,0.67,18.8,0.0,9.3,5.0,28.1,46.9,50.4,21.3,96.75,2.7,106
464,Spencer Dinwiddie,CHA,32,2,1,1,15.0,95.7,124.6,-29.0,30.0,2.00,35.3,3.4,6.1,4.8,17.6,33.3,38.7,13.8,110.16,2.6,69
465,Dean Wade,CLE,28,3,0,3,20.5,99.3,119.1,-19.9,15.0,6.00,22.2,1.2,9.6,4.4,3.7,31.6,32.7,13.0,105.57,2.5,134
466,Jaylon Tyson,CLE,22,3,0,3,22.7,94.9,116.0,-21.2,23.3,1.67,22.7,5.5,5.8,5.6,13.6,36.5,38.4,18.7,110.09,2.4,156
467,Harrison Barnes,SAS,33,4,4,0,20.3,116.2,101.2,15.0,15.4,5.00,25.6,2.5,9.8,6.2,5.1,19.6,26.4,14.6,102.39,2.2,173
468,Olivier-Maxence Prosper,MEM,23,3,0,3,13.8,105.2,124.0,-18.8,13.0,0.60,11.1,4.3,9.8,7.1,18.5,25.0,39.8,22.4,113.76,2.1,96
469,Sidy Cissoko,POR,21,2,1,1,17.3,95.2,110.7,-15.5,22.2,1.50,31.6,2.6,10.3,6.4,21.1,0.0,22.8,13.4,116.06,2.1,83
470,Mike Conley,MIN,38,1,0,1,13.7,103.0,121.9,-18.8,8.3,1.00,33.3,0.0,7.1,3.3,33.3,0.0,113.6,5.3,113.59,2.0,33
471,Myron Gardner,MIA,24,5,0,5,18.9,97.2,107.4,-10.2,6.9,0.57,8.3,7.8,12.0,10.0,14.6,42.6,43.5,17.6,108.46,1.9,211
472,Pacôme Dadiet,NYK,20,4,3,1,15.7,100.8,106.5,-5.6,5.3,0.40,7.1,5.3,13.2,8.6,17.9,34.2,40.1,17.1,93.74,1.5,122
473,Drew Timme,BKN,25,2,1,1,11.8,83.3,105.7,-22.3,15.4,0.67,14.3,16.7,8.0,12.2,21.4,33.3,33.3,19.7,108.58,1.5,54
474,Dalen Terry,CHI,23,3,2,1,11.8,113.6,111.3,2.3,21.4,1.20,30.0,6.7,7.0,6.8,25.0,25.0,30.7,15.7,109.13,1.4,81
475,Gabe McGlothan,IND,26,3,2,1,18.3,91.5,107.5,-16.0,9.7,1.00,11.5,7.8,12.5,10.2,11.5,30.0,30.0,16.8,103.98,1.3,118
476,Bruce Brown,DEN,29,3,2,1,16.8,85.4,113.7,-28.3,13.8,0.80,19.0,2.3,3.8,3.1,23.8,36.4,37.9,15.0,97.52,1.3,103
477,Isaac Okoro,CHI,24,3,2,1,21.0,98.0,106.9,-8.9,11.9,1.00,13.2,5.1,4.2,4.7,13.2,38.0,42.7,19.3,112.20,1.3,151
478,Nae'Qwan Tomlin,CLE,24,3,0,3,20.1,103.7,112.9,-9.2,4.5,2.00,7.1,3.8,6.5,4.9,3.6,37.0,40.4,16.4,109.27,1.1,135
479,Bub Carrington,WAS,20,2,1,1,18.4,106.2,128.4,-22.2,23.1,1.20,24.0,0.0,9.5,4.9,20.0,36.4,42.6,20.0,105.89,1.0,81
480,Tim Hardaway Jr.,DEN,33,3,2,1,16.2,95.2,117.3,-22.1,14.3,5.00,20.8,2.2,8.2,5.3,4.2,17.9,30.6,16.5,103.46,0.8,105
481,Pat Connaughton,CHA,32,2,1,1,8.5,78.9,107.9,-28.9,0.0,0.00,0.0,4.3,14.3,9.1,30.0,42.9,42.9,22.7,107.50,0.8,38
482,Nigel Hayes-Davis,PHX,30,3,2,1,18.6,97.5,99.2,-1.7,7.9,0.00,16.7,5.4,9.1,7.0,0.0,23.3,23.3,10.2,104.39,0.6,120
483,Isaiah Jackson,IND,23,3,2,1,12.3,123.5,109.4,14.0,5.9,0.50,15.4,10.3,12.8,11.5,30.8,16.7,34.2,11.5,107.70,0.6,81
484,Spencer Jones,DEN,24,3,2,1,11.4,81.2,105.7,-24.6,0.0,0.00,0.0,2.8,8.8,5.7,0.0,0.0,0.0,1.2,97.97,0.6,69
485,Jalen Bridges,BOS,24,3,2,1,7.5,89.1,113.0,-23.9,15.4,2.00,14.3,13.0,3.8,8.2,7.1,31.8,31.8,19.0,115.67,0.6,55
486,Jaylen Clark,MIN,24,2,1,1,14.0,103.2,104.8,-1.6,5.3,0.00,16.7,6.5,4.8,5.8,0.0,20.0,20.0,6.8,108.26,0.5,63
487,Tyus Jones,ORL,29,3,3,0,15.1,114.7,110.7,4.0,11.4,1.00,21.1,2.1,3.2,2.7,21.1,36.4,36.4,12.2,108.61,0.3,102
488,Hunter Sallis,PHI,22,2,0,2,28.2,84.3,121.7,-37.4,13.8,0.67,14.3,1.4,7.0,3.9,21.4,31.3,41.2,16.6,102.43,0.3,121
489,Anthony Gill,WAS,32,1,1,0,11.8,54.2,124.0,-69.8,50.0,0.00,28.6,11.8,30.0,18.5,0.0,0.0,10.5,17.9,100.09,0.0,24
489,Antonio Reeves,CHA,24,1,1,0,8.6,57.9,115.8,-57.9,25.0,1.00,25.0,0.0,18.2,9.1,25.0,0.0,0.0,14.3,106.25,0.0,19
489,Bogdan Bogdanović,LAC,33,1,1,0,2.2,75.0,125.0,-50.0,100,0.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.62,0.0,4
489,Cameron Payne,IND,31,2,1,1,18.0,102.7,128.9,-26.3,22.7,1.25,22.7,2.4,2.9,2.6,18.2,33.3,38.8,19.1,100.48,0.0,75
489,Jaden Ivey,DET,23,1,1,0,13.8,126.5,100.0,26.5,7.1,0.33,11.1,0.0,5.3,3.2,33.3,50.0,59.5,20.0,121.89,0.0,34
489,Kadary Richmond,WAS,24,1,1,0,5.7,38.5,66.7,-28.2,0.0,0.00,0.0,0.0,0.0,0.0,0.0,50.0,50.0,14.3,105.26,0.0,13
489,Matt Ryan,NYK,28,3,2,1,8.6,110.5,107.0,3.5,17.4,2.00,30.8,0.0,8.0,3.6,15.4,25.0,29.1,13.6,105.64,0.0,57
489,Nate Williams,LAL,26,3,1,2,14.3,92.1,89.9,2.2,0.0,0.00,0.0,6.4,8.6,7.6,26.7,45.5,45.5,15.0,99.43,0.0,89
489,Riley Minix,SAS,25,4,4,0,9.5,100.0,114.7,-14.7,23.1,1.50,27.3,7.4,7.1,7.3,18.2,33.3,33.3,15.7,95.71,0.0,77
489,Saint Thomas,PHI,22,1,0,1,2.4,116.7,80.0,36.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.55,0.0,6
489,Taevion Kinsey,GSW,25,3,2,1,4.3,132.0,92.3,39.7,9.1,0.00,50.0,12.5,0.0,6.7,0.0,0.0,0.0,3.0,93.91,0.0,25
489,Tamar Bates,DEN,22,2,1,1,4.6,110.0,84.2,25.8,14.3,1.00,20.0,0.0,0.0,0.0,20.0,0.0,34.7,17.4,101.19,0.0,20
489,Tyson Etienne,BKN,26,2,1,1,5.0,63.6,108.7,-45.1,0.0,0.00,0.0,0.0,12.5,5.3,0.0,50.0,50.0,11.1,107.77,0.0,22
502,Tidjane Salaün,CHA,20,3,1,2,22.4,100.7,114.9,-14.2,2.1,0.13,3.0,8.0,22.5,15.1,24.2,28.3,30.8,18.1,107.01,-0.2,152
503,Jay Huff,IND,28,3,2,1,15.4,109.0,103.0,6.0,6.7,0.29,9.5,5.6,8.6,7.4,33.3,60.0,59.5,16.5,103.44,-0.3,100
504,Vince Williams Jr.,MEM,25,2,0,2,18.5,95.2,122.6,-27.4,23.8,5.00,23.8,0.0,2.6,1.1,4.8,25.0,36.5,16.0,109.12,-0.3,84
505,Olivier Sarr,TOR,26,4,3,1,9.9,92.8,118.6,-25.8,9.1,1.00,13.3,7.8,10.9,9.3,13.3,33.3,46.5,13.4,102.64,-0.4,83
506,Jeremiah Fears,NOP,19,2,2,0,23.1,111.7,101.0,10.7,16.7,0.86,15.4,0.0,6.2,3.7,17.9,34.0,36.1,28.0,106.97,-0.6,103
507,Javonte Cooke,POR,26,2,1,1,9.0,100.0,155.8,-55.8,9.1,0.50,7.7,11.5,10.0,11.1,15.4,38.9,45.5,21.4,115.68,-0.6,44
508,Javon Small,MEM,22,2,0,2,27.1,93.4,100.8,-7.4,35.5,1.57,30.6,0.0,3.1,1.5,19.4,21.9,25.3,17.7,107.06,-1.3,121
509,Sharife Cooper,WAS,24,1,1,0,21.2,102.4,92.9,9.5,14.3,0.00,28.6,0.0,0.0,0.0,0.0,30.0,30.0,10.6,95.17,-1.8,42
510,Micah Potter,SAS,27,4,4,0,8.0,74.6,74.2,0.4,6.3,0.25,6.3,4.4,25.0,12.3,25.0,13.6,13.6,17.4,100.27,-2.0,67
511,Lonzo Ball,CLE,27,2,0,2,13.2,101.8,113.3,-11.5,21.1,2.00,30.8,0.0,12.0,5.4,15.4,21.4,21.4,14.5,105.65,-2.5,56
512,Dariq Whitehead,BKN,21,2,2,0,6.9,103.3,93.1,10.2,10.0,0.50,16.7,0.0,0.0,0.0,33.3,33.3,33.3,13.5,101.99,-2.7,30
513,E.J. Liddell,BKN,24,2,2,0,5.0,109.1,95.2,13.9,0.0,0.00,0.0,0.0,33.3,20.0,50.0,50.0,50.0,16.7,104.07,-2.9,22
514,David Duke Jr.,PHX,26,2,1,1,7.8,67.6,93.9,-26.3,33.3,3.00,42.9,0.0,20.0,8.3,14.3,0.0,0.0,10.3,103.08,-3.3,34
515,Eric Gordon,PHI,36,1,0,1,13.3,82.8,124.1,-41.4,12.5,0.00,16.7,0.0,0.0,0.0,0.0,0.0,18.8,15.6,104.66,-3.7,29
516,Justin Edwards,PHI,21,3,0,3,22.7,92.9,115.8,-22.9,13.7,0.70,17.1,5.3,12.8,9.2,24.4,17.4,18.8,19.1,108.35,-3.7,155
517,Gary Harris,MIL,31,2,2,0,10.7,81.4,79.1,2.3,25.0,0.75,20.0,0.0,8.0,4.3,26.7,31.3,31.3,26.1,96.37,-3.8,43
518,Emanuel Miller,CHI,25,2,1,1,5.8,80.8,103.8,-23.1,0.0,0.00,0.0,0.0,15.4,5.6,0.0,50.0,43.4,17.6,106.82,-3.8,26
519,Tristan Enaruna,CLE,24,2,0,2,11.8,107.3,125.9,-18.7,0.0,0.00,0.0,3.2,0.0,1.8,18.8,30.0,38.2,24.2,110.61,-4.2,55
520,Mouhamadou Gueye,CHI,27,2,1,1,4.0,100.0,89.5,10.5,0.0,0.00,0.0,11.8,0.0,7.4,16.7,50.0,41.0,23.1,114.48,-4.5,19
521,Isaac Jones,SAC,25,2,0,2,7.4,100.0,157.6,-57.6,0.0,0.00,0.0,8.3,16.7,12.5,37.5,37.5,41.0,21.1,108.28,-6.2,34
522,Eli John Ndiaye,ATL,21,2,1,1,8.9,94.9,102.4,-7.5,0.0,0.00,0.0,7.7,3.7,5.7,18.2,37.5,39.4,23.4,109.04,-7.1,39
522,Zeng Fanbo,BKN,22,1,0,1,10.1,75.0,137.5,-62.5,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.12,-7.1,24
524,John Tonje,UTA,24,1,0,1,3.6,50.0,137.5,-87.5,0.0,0.00,0.0,0.0,33.3,12.5,0.0,0.0,0.0,12.5,108.17,-8.0,8
525,Julian Phillips,CHI,21,1,1,0,11.8,84.0,134.6,-50.6,0.0,0.00,0.0,0.0,0.0,0.0,50.0,0.0,0.0,6.9,103.73,-8.4,25
526,Kevin Huerter,CHI,27,1,1,0,19.4,84.1,88.9,-4.8,8.3,0.33,9.1,0.0,12.0,6.7,27.3,21.4,21.4,20.4,110.39,-9.3,44
527,Caris LeVert,DET,31,1,1,0,17.7,105.0,126.3,-21.3,6.7,0.50,9.1,0.0,0.0,0.0,18.2,12.5,12.5,21.7,105.76,-9.6,40
528,Tyler Smith,MIL,20,2,2,0,10.3,108.7,70.2,38.5,6.7,1.00,10.0,0.0,4.0,2.3,10.0,14.3,19.0,18.4,108.61,-10.3,46
529,Kyle Filipowski,UTA,21,1,0,1,14.3,83.9,110.3,-26.5,12.5,1.00,11.1,5.3,9.1,7.3,11.1,16.7,14.5,22.2,100.58,-11.0,31
530,Emoni Bates,PHI,21,1,0,1,8.4,82.4,121.1,-38.7,0.0,0.00,0.0,0.0,0.0,0.0,33.3,0.0,0.0,15.8,102.45,-12.3,17
531,Koby Brea,PHX,22,1,0,1,4.8,60.0,140.0,-80.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,100.00,-15.4,10
532,Alondes Williams,WAS,26,1,1,0,11.3,58.3,112.0,-53.7,20.0,1.00,20.0,0.0,0.0,0.0,20.0,0.0,0.0,14.3,104.38,-16.0,24
533,Delon Wright,IND,33,1,1,0,3.9,18.2,91.7,-73.5,0.0,0.00,0.0,0.0,0.0,0.0,33.3,0.0,53.2,25.0,141.18,-200.0,11
